"RTD End Time Stamp","Zone Name","Zone PTID","RTD Zonal LBMP","RTD Zonal Losses","RTD Zonal Congestion","RTD Zonal Price Version"
"2019/01/04 08:10:00","LONGIL","61762","28.8","3.58","-3.78","1"
"2019/01/04 08:15:00","LONGIL","61762","29.14","3.09","-7.34","1"
"2019/01/04 08:20:00","LONGIL","61762","28.61","3.12","-6.72","1"
"2019/01/04 08:25:00","LONGIL","61762","28.46","3.53","-3.76","1"
"2019/01/04 08:30:00","LONGIL","61762","28.35","3.1","-6.46","1"
"2019/01/04 08:35:00","LONGIL","61762","28.11","3.08","-6.22","1"
"2019/01/04 08:40:00","LONGIL","61762","28.01","3.1","-6.09","1"
"2019/01/04 08:45:00","LONGIL","61762","27.21","3.58","-2.18","1"
"2019/01/04 08:50:00","LONGIL","61762","26.99","3.84","0","1"
"2019/01/04 08:55:00","LONGIL","61762","26.76","3.81","0","1"
"2019/01/04 09:00:00","LONGIL","61762","26.2","3.62","-0.89","1"
"2019/01/04 09:05:00","LONGIL","61762","26.08","3.16","-3.92","1"
"2019/01/04 09:10:00","LONGIL","61762","26.94","2.58","-8.55","1"
"2019/01/04 09:15:00","LONGIL","61762","26.58","3.1","-4.59","1"
"2019/01/04 09:20:00","LONGIL","61762","26.54","3.11","-4.46","1"
"2019/01/04 09:25:00","LONGIL","61762","26.4","3.56","-1.14","1"
"2019/01/04 09:30:00","LONGIL","61762","25.65","3.61","0","1"
"2019/01/04 09:35:00","LONGIL","61762","25.6","3.57","0","1"
"2019/01/04 09:40:00","LONGIL","61762","25.32","3.53","0","1"
"2019/01/04 09:45:00","LONGIL","61762","25.5","3.08","-3.57","1"
"2019/01/04 09:50:00","LONGIL","61762","22.61","3.17","0","1"
"2019/01/04 09:55:00","LONGIL","61762","22.61","3.17","0","1"
"2019/01/04 10:00:00","LONGIL","61762","22.67","3.15","-0.05","1"
"2019/01/04 10:05:00","LONGIL","61762","25.15","3","-3.16","1"
"2019/01/04 10:10:00","LONGIL","61762","22.4","3.09","0","1"
"2019/01/04 10:15:00","LONGIL","61762","25.12","3","-3.26","1"
"2019/01/04 10:20:00","LONGIL","61762","25.14","3.02","-3.26","1"
"2019/01/04 10:25:00","LONGIL","61762","22.36","3.07","0","1"
"2019/01/04 10:30:00","LONGIL","61762","22.38","3.07","0","1"
"2019/01/04 10:35:00","LONGIL","61762","24.21","3.05","-1.96","1"
"2019/01/04 10:40:00","LONGIL","61762","22.34","3.03","0","1"
"2019/01/04 10:45:00","LONGIL","61762","22.26","3","0","1"
"2019/01/04 10:50:00","LONGIL","61762","22.3","3.01","0","1"
"2019/01/04 10:55:00","LONGIL","61762","22.1","2.95","0","1"
"2019/01/04 11:00:00","LONGIL","61762","21.95","2.86","-0.03","1"
"2019/01/04 11:05:00","LONGIL","61762","21.89","2.77","-0.41","1"
"2019/01/04 11:10:00","LONGIL","61762","22.05","2.86","-0.14","1"
"2019/01/04 11:15:00","LONGIL","61762","22.05","2.86","-0.14","1"
"2019/01/04 11:20:00","LONGIL","61762","22.09","2.87","-0.05","1"
"2019/01/04 11:25:00","LONGIL","61762","22.04","2.86","-0.22","1"
"2019/01/04 11:30:00","LONGIL","61762","22.01","2.87","0","1"
"2019/01/04 11:35:00","LONGIL","61762","22","2.88","-0.06","1"
"2019/01/04 11:40:00","LONGIL","61762","22.02","2.88","-0.08","1"
"2019/01/04 11:45:00","LONGIL","61762","22.01","2.89","0","1"
"2019/01/04 11:50:00","LONGIL","61762","22.06","2.88","-0.12","1"
"2019/01/04 11:55:00","LONGIL","61762","25.04","2.81","-3.49","1"
"2019/01/04 12:00:00","LONGIL","61762","21.98","2.82","-0.22","1"
"2019/01/04 12:05:00","LONGIL","61762","21.99","2.84","-0.21","1"
"2019/01/04 12:10:00","LONGIL","61762","22.01","2.84","-0.26","1"
"2019/01/04 12:15:00","LONGIL","61762","21.86","2.78","-0.15","1"
"2019/01/04 12:20:00","LONGIL","61762","21.75","2.73","-0.33","1"
"2019/01/04 12:25:00","LONGIL","61762","21.66","2.73","0","1"
"2019/01/04 12:30:00","LONGIL","61762","21.62","2.69","0","1"
"2019/01/04 12:35:00","LONGIL","61762","21.66","2.71","0","1"
"2019/01/04 12:40:00","LONGIL","61762","21.79","2.73","0","1"
"2019/01/04 12:45:00","LONGIL","61762","21.34","2.64","0","1"
"2019/01/04 12:50:00","LONGIL","61762","21.34","2.64","0","1"
"2019/01/04 12:55:00","LONGIL","61762","21.45","2.67","0","1"
"2019/01/04 13:00:00","LONGIL","61762","21.66","2.71","0","1"
"2019/01/04 13:05:00","LONGIL","61762","21.64","2.72","0","1"
"2019/01/04 13:10:00","LONGIL","61762","21.68","2.74","0","1"
"2019/01/04 13:15:00","LONGIL","61762","21.4","2.69","0","1"
"2019/01/04 13:20:00","LONGIL","61762","21.6","2.68","0","1"
"2019/01/04 13:25:00","LONGIL","61762","21.66","2.71","0","1"
"2019/01/04 13:30:00","LONGIL","61762","21.64","2.71","0","1"
"2019/01/04 13:35:00","LONGIL","61762","21.68","2.73","0","1"
"2019/01/04 13:40:00","LONGIL","61762","21.83","2.75","0","1"
"2019/01/04 13:45:00","LONGIL","61762","21.36","2.67","0","1"
"2019/01/04 13:50:00","LONGIL","61762","18.38","2.27","0","1"
"2019/01/04 13:55:00","LONGIL","61762","18.34","2.27","0","1"
"2019/01/04 14:00:00","LONGIL","61762","21.61","2.67","0","1"
"2019/01/04 14:05:00","LONGIL","61762","21.79","2.69","0","1"
"2019/01/04 14:10:00","LONGIL","61762","21.93","2.74","0","1"
"2019/01/04 14:15:00","LONGIL","61762","21.73","2.75","0","1"
"2019/01/04 14:20:00","LONGIL","61762","18.62","2.36","0","1"
"2019/01/04 14:25:00","LONGIL","61762","18.65","2.36","0","1"
"2019/01/04 14:30:00","LONGIL","61762","21.73","2.75","0","1"
"2019/01/04 14:35:00","LONGIL","61762","21.85","2.78","0","1"
"2019/01/04 14:40:00","LONGIL","61762","21.85","2.79","-0.06","1"
"2019/01/04 14:45:00","LONGIL","61762","21.91","2.81","0","1"
"2019/01/04 14:50:00","LONGIL","61762","22.07","2.84","0","1"
"2019/01/04 14:55:00","LONGIL","61762","22.11","2.85","0","1"
"2019/01/04 15:00:00","LONGIL","61762","22.17","2.82","0","1"
"2019/01/04 15:05:00","LONGIL","61762","25.14","3.12","0","1"
"2019/01/04 15:10:00","LONGIL","61762","25.16","3.17","0","1"
"2019/01/04 15:15:00","LONGIL","61762","25.18","3.23","0","1"
"2019/01/04 15:20:00","LONGIL","61762","24.47","3.08","0","1"
"2019/01/04 15:25:00","LONGIL","61762","24.4","3.07","0","1"
"2019/01/04 15:30:00","LONGIL","61762","25.14","3.18","0","1"
"2019/01/04 15:35:00","LONGIL","61762","25.16","3.21","0","1"
"2019/01/04 15:40:00","LONGIL","61762","25.7","3.27","0","1"
"2019/01/04 15:45:00","LONGIL","61762","25.65","3.27","0","1"
"2019/01/04 15:50:00","LONGIL","61762","25.2","3.19","0","1"
"2019/01/04 15:55:00","LONGIL","61762","24.65","3.1","0","1"
"2019/01/04 16:00:00","LONGIL","61762","24.47","3.08","0","1"
"2019/01/04 16:05:00","LONGIL","61762","25.7","3.24","0","1"
"2019/01/04 16:10:00","LONGIL","61762","29.34","3.69","0","1"
"2019/01/04 16:15:00","LONGIL","61762","25.74","3.3","0","1"
"2019/01/04 16:20:00","LONGIL","61762","25.25","3.29","0","1"
"2019/01/04 16:25:00","LONGIL","61762","25.27","3.28","0","1"
"2019/01/04 16:30:00","LONGIL","61762","26.35","3.44","0","1"
"2019/01/04 16:35:00","LONGIL","61762","27.22","3.59","0","1"
"2019/01/04 16:40:00","LONGIL","61762","28","3.69","0","1"
"2019/01/04 16:45:00","LONGIL","61762","25.94","3.46","0","1"
"2019/01/04 16:50:00","LONGIL","61762","26.02","3.53","0","1"
"2019/01/04 16:55:00","LONGIL","61762","29.06","3.94","0","1"
"2019/01/04 17:00:00","LONGIL","61762","22.49","3.05","0","1"
"2019/01/04 17:05:00","LONGIL","61762","25.5","3.46","0","1"
"2019/01/04 17:10:00","LONGIL","61762","25.54","3.48","0","1"
"2019/01/04 17:14:59","LONGIL","61762","26.09","3.58","0","1"
"2019/01/04 17:15:00","LONGIL","61762","28.74","3.9","-0.03","1"
"2019/01/04 17:17:11","LONGIL","61762","28.74","3.9","-0.03","1"
"2019/01/04 17:20:00","LONGIL","61762","43.2","5.76","-0.03","1"
"2019/01/04 17:25:00","LONGIL","61762","43.2","5.76","-0.03","1"
"2019/01/04 17:30:00","LONGIL","61762","43.18","5.73","0","1"
"2019/01/04 17:35:00","LONGIL","61762","43.11","5.66","0","1"
"2019/01/04 17:40:00","LONGIL","61762","35.5","4.68","0","1"
"2019/01/04 17:45:00","LONGIL","61762","31.27","4.17","0","1"
"2019/01/04 17:50:00","LONGIL","61762","27.56","3.7","0","1"
"2019/01/04 17:55:00","LONGIL","61762","27.08","3.61","0","1"
"2019/01/04 18:00:00","LONGIL","61762","27.64","3.72","-0.03","1"
"2019/01/04 18:05:00","LONGIL","61762","31.21","3.43","-6.2","1"
"2019/01/04 18:10:00","LONGIL","61762","31.23","3.41","-6.22","1"
"2019/01/04 18:15:00","LONGIL","61762","30.83","3.2","-7.63","1"
"2019/01/04 18:20:00","LONGIL","61762","30.97","3","-8.63","1"
"2019/01/04 18:25:00","LONGIL","61762","22.29","2.95","-0.03","1"
"2019/01/04 18:30:00","LONGIL","61762","22.2","2.91","-0.03","1"
"2019/01/04 18:35:00","LONGIL","61762","22.14","2.9","-0.03","1"
"2019/01/04 18:40:00","LONGIL","61762","22.29","2.94","-0.03","1"
"2019/01/04 18:45:00","LONGIL","61762","22.3","2.94","-0.03","1"
"2019/01/04 18:50:00","LONGIL","61762","23.16","3.05","-0.03","1"
"2019/01/04 18:55:00","LONGIL","61762","22.35","2.95","0","1"
"2019/01/04 19:00:00","LONGIL","61762","22.09","2.88","0","1"
"2019/01/04 19:05:00","LONGIL","61762","22.06","2.86","0","1"
"2019/01/04 19:10:00","LONGIL","61762","22.08","2.86","0","1"
"2019/01/04 19:15:00","LONGIL","61762","22.1","2.87","0","1"
"2019/01/04 19:20:00","LONGIL","61762","22.17","2.86","0","1"
"2019/01/04 19:25:00","LONGIL","61762","21.93","2.81","0","1"
"2019/01/04 19:30:00","LONGIL","61762","21.82","2.8","0","1"
"2019/01/04 19:35:00","LONGIL","61762","21.82","2.8","0","1"
"2019/01/04 19:40:00","LONGIL","61762","20.34","2.57","0","1"
"2019/01/04 19:45:00","LONGIL","61762","20.28","2.55","0","1"
"2019/01/04 19:50:00","LONGIL","61762","20.26","2.56","0","1"
"2019/01/04 19:55:00","LONGIL","61762","19.55","2.47","0","1"
"2019/01/04 20:00:00","LONGIL","61762","23.86","3.17","0","1"
"2019/01/04 20:05:00","LONGIL","61762","24.76","3.32","0","1"
"2019/01/04 20:10:00","LONGIL","61762","23.4","3.14","0","1"
"2019/01/04 20:15:00","LONGIL","61762","24.73","3.28","0","1"
"2019/01/04 20:20:00","LONGIL","61762","24.74","3.26","0","1"
"2019/01/04 20:25:00","LONGIL","61762","24.74","3.25","0","1"
"2019/01/04 20:30:00","LONGIL","61762","22.77","2.95","0","1"
"2019/01/04 20:35:00","LONGIL","61762","22.24","2.87","0","1"
"2019/01/04 20:40:00","LONGIL","61762","22.76","2.93","0","1"
"2019/01/04 20:45:00","LONGIL","61762","25.34","3.27","0","1"
"2019/01/04 20:50:00","LONGIL","61762","24.8","3.18","0","1"
"2019/01/04 20:55:00","LONGIL","61762","24.64","3.16","0","1"
"2019/01/04 21:00:00","LONGIL","61762","24.09","3.1","0","1"
"2019/01/04 21:05:00","LONGIL","61762","24.13","3.15","0","1"
"2019/01/04 21:10:00","LONGIL","61762","25.31","3.25","-0.65","1"
"2019/01/04 21:15:00","LONGIL","61762","25.29","3.18","-1.22","1"
"2019/01/04 21:20:00","LONGIL","61762","25.18","2.86","-3.37","1"
"2019/01/04 21:25:00","LONGIL","61762","22.3","2.91","0","1"
"2019/01/04 21:30:00","LONGIL","61762","22.68","2.94","0","1"
"2019/01/04 21:35:00","LONGIL","61762","22.19","2.84","0","1"
"2019/01/04 21:40:00","LONGIL","61762","22.28","2.84","0","1"
"2019/01/04 21:45:00","LONGIL","61762","22.09","2.8","0","1"
"2019/01/04 21:50:00","LONGIL","61762","22.1","2.78","0","1"
"2019/01/04 21:55:00","LONGIL","61762","25.23","3.16","0","1"
"2019/01/04 22:00:00","LONGIL","61762","22.77","2.88","0","1"
"2019/01/04 22:05:00","LONGIL","61762","23.63","2.98","0","1"
"2019/01/04 22:10:00","LONGIL","61762","22.76","2.81","0","1"
"2019/01/04 22:15:00","LONGIL","61762","25.55","3.14","0","1"
"2019/01/04 22:20:00","LONGIL","61762","26.77","3.23","0","1"
"2019/01/04 22:25:00","LONGIL","61762","24.83","3.01","0","1"
"2019/01/04 22:30:00","LONGIL","61762","25.48","3.05","0","1"
"2019/01/04 22:35:00","LONGIL","61762","23.84","2.85","0","1"
"2019/01/04 22:40:00","LONGIL","61762","24.47","2.87","0","1"
"2019/01/04 22:45:00","LONGIL","61762","26.31","3.07","0","1"
"2019/01/04 22:50:00","LONGIL","61762","25.41","2.96","0","1"
"2019/01/04 22:55:00","LONGIL","61762","26.72","3.09","0","1"
"2019/01/04 23:00:00","LONGIL","61762","26.04","2.85","-1.39","1"
"2019/01/04 23:05:00","LONGIL","61762","22.59","2.64","-0.23","1"
"2019/01/04 23:10:00","LONGIL","61762","22.68","2.73","-0.05","1"
"2019/01/04 23:15:00","LONGIL","61762","24.87","2.92","0","1"
"2019/01/04 23:20:00","LONGIL","61762","22.34","2.62","0","1"
"2019/01/04 23:25:00","LONGIL","61762","22.31","2.62","0","1"
"2019/01/04 23:30:00","LONGIL","61762","22.62","2.64","-0.16","1"
"2019/01/04 23:35:00","LONGIL","61762","22.59","2.59","-0.19","1"
"2019/01/04 23:40:00","LONGIL","61762","21.98","2.49","0","1"
"2019/01/04 23:45:00","LONGIL","61762","21.18","2.4","0","1"
"2019/01/04 23:50:00","LONGIL","61762","22.56","2.52","0","1"
"2019/01/04 23:55:00","LONGIL","61762","23.26","2.55","0","1"
"2019/01/05 00:00:00","LONGIL","61762","19.28","2.06","0","1"
"2019/01/05 00:05:00","LONGIL","61762","19.29","2.1","0","1"
"2019/01/05 00:10:00","LONGIL","61762","19.55","2.12","0","1"
"2019/01/05 00:15:00","LONGIL","61762","23.12","2.44","0","1"
"2019/01/05 00:20:00","LONGIL","61762","23.1","2.4","0","1"
"2019/01/05 00:25:00","LONGIL","61762","23.17","2.44","0","1"
"2019/01/05 00:30:00","LONGIL","61762","24.97","2.65","0","1"
"2019/01/05 00:35:00","LONGIL","61762","22.77","2.42","0","1"
"2019/01/05 00:40:00","LONGIL","61762","20.1","2.15","0","1"
"2019/01/05 00:45:00","LONGIL","61762","20.11","2.19","0","1"
"2019/01/05 00:50:00","LONGIL","61762","22.5","2.43","0","1"
"2019/01/05 00:55:00","LONGIL","61762","19.31","2.08","0","1"
"2019/01/05 01:00:00","LONGIL","61762","25.53","2.69","0","1"
"2019/01/05 01:05:00","LONGIL","61762","29.59","3.05","0","1"
"2019/01/05 01:10:00","LONGIL","61762","28.99","2.92","0","1"
"2019/01/05 01:15:00","LONGIL","61762","25.11","2.51","0","1"
"2019/01/05 01:20:00","LONGIL","61762","20.1","2.04","0","1"
"2019/01/05 01:25:00","LONGIL","61762","20.12","2.06","0","1"
"2019/01/05 01:30:00","LONGIL","61762","22.23","2.27","0","1"
"2019/01/05 01:35:00","LONGIL","61762","20.17","2.1","0","1"
"2019/01/05 01:40:00","LONGIL","61762","19.62","2.04","0","1"
"2019/01/05 01:45:00","LONGIL","61762","20.15","2.08","0","1"
"2019/01/05 01:50:00","LONGIL","61762","20.15","2.06","0","1"
"2019/01/05 01:55:00","LONGIL","61762","20.14","2.04","0","1"
"2019/01/05 02:00:00","LONGIL","61762","21.78","2.33","0","1"
"2019/01/05 02:05:00","LONGIL","61762","22.27","0.88","-13.89","1"
"2019/01/05 02:10:00","LONGIL","61762","22.27","0.88","-13.9","1"
"2019/01/05 02:15:00","LONGIL","61762","24.51","0.35","-21.11","1"
"2019/01/05 02:20:00","LONGIL","61762","20.04","0.94","-11.11","1"
"2019/01/05 02:25:00","LONGIL","61762","21.46","0.92","-12.81","1"
"2019/01/05 02:30:00","LONGIL","61762","22.28","0.88","-13.87","1"
"2019/01/05 02:35:00","LONGIL","61762","22.28","0.89","-13.84","1"
"2019/01/05 02:40:00","LONGIL","61762","21.19","0.92","-12.5","1"
"2019/01/05 02:45:00","LONGIL","61762","21.19","0.91","-12.52","1"
"2019/01/05 02:50:00","LONGIL","61762","20.68","1.39","-7.44","1"
"2019/01/05 02:55:00","LONGIL","61762","14.52","1.52","0","1"
"2019/01/05 03:00:00","LONGIL","61762","19.63","1.42","-6.15","1"
"2019/01/05 03:03:59","LONGIL","61762","19.62","1.46","-6.06","1"
"2019/01/05 03:05:00","LONGIL","61762","22.26","2.33","0","1"
"2019/01/05 03:05:59","LONGIL","61762","22.26","2.33","0","1"
"2019/01/05 03:10:00","LONGIL","61762","22.26","2.35","0","1"
"2019/01/05 03:15:00","LONGIL","61762","22.26","2.35","0","1"
"2019/01/05 03:20:00","LONGIL","61762","23.24","2.21","-1.65","1"
"2019/01/05 03:25:00","LONGIL","61762","22.89","2.24","-1.21","1"
"2019/01/05 03:30:00","LONGIL","61762","21.41","2.14","0","1"
"2019/01/05 03:35:00","LONGIL","61762","21.35","2.12","0","1"
"2019/01/05 03:40:00","LONGIL","61762","21.43","2.14","0","1"
"2019/01/05 03:45:00","LONGIL","61762","21.48","2.13","0","1"
"2019/01/05 03:50:00","LONGIL","61762","21.55","2.15","0","1"
"2019/01/05 03:55:00","LONGIL","61762","21.52","2.17","0","1"
"2019/01/05 04:00:00","LONGIL","61762","21.57","2.17","0","1"
"2019/01/05 04:05:00","LONGIL","61762","22.26","2.21","0","1"
"2019/01/05 04:10:00","LONGIL","61762","22.24","2.19","0","1"
"2019/01/05 04:15:00","LONGIL","61762","22.05","2.22","0","1"
"2019/01/05 04:20:00","LONGIL","61762","21.61","2.19","0","1"
"2019/01/05 04:25:00","LONGIL","61762","21.54","2.17","0","1"
"2019/01/05 04:30:00","LONGIL","61762","21.52","2.15","0","1"
"2019/01/05 04:35:00","LONGIL","61762","21.79","2.18","0","1"
"2019/01/05 04:40:00","LONGIL","61762","22.06","2.22","0","1"
"2019/01/05 04:45:00","LONGIL","61762","21.54","2.17","0","1"
"2019/01/05 04:50:00","LONGIL","61762","21.26","2.12","0","1"
"2019/01/05 04:55:00","LONGIL","61762","21","2.11","0","1"
"2019/01/05 05:00:00","LONGIL","61762","14.29","1.51","0","1"
"2019/01/05 05:05:00","LONGIL","61762","14.39","1.59","0","1"
"2019/01/05 05:10:00","LONGIL","61762","14.35","1.57","0","1"
"2019/01/05 05:15:00","LONGIL","61762","10.71","1.16","0","1"
"2019/01/05 05:20:00","LONGIL","61762","10.69","1.14","0","1"
"2019/01/05 05:25:00","LONGIL","61762","14.29","1.54","0","1"
"2019/01/05 05:30:00","LONGIL","61762","14.37","1.57","0","1"
"2019/01/05 05:35:00","LONGIL","61762","19.24","2.08","0","1"
"2019/01/05 05:40:00","LONGIL","61762","19.26","2.11","0","1"
"2019/01/05 05:45:00","LONGIL","61762","19.23","2.12","0","1"
"2019/01/05 05:50:00","LONGIL","61762","19.24","2.14","0","1"
"2019/01/05 05:55:00","LONGIL","61762","7.35","0.82","0","1"
"2019/01/05 06:00:00","LONGIL","61762","29.63","3.24","0","1"
"2019/01/05 06:05:00","LONGIL","61762","29.81","3.19","0","1"
"2019/01/05 06:10:00","LONGIL","61762","29.63","3.2","0","1"
"2019/01/05 06:15:00","LONGIL","61762","22.24","2.45","0","1"
"2019/01/05 06:20:00","LONGIL","61762","22.42","2.51","0","1"
"2019/01/05 06:25:00","LONGIL","61762","22.28","2.49","0","1"
"2019/01/05 06:30:00","LONGIL","61762","22.21","2.5","0","1"
"2019/01/05 06:35:00","LONGIL","61762","22.15","2.5","0","1"
"2019/01/05 06:40:00","LONGIL","61762","22.15","2.48","0","1"
"2019/01/05 06:45:00","LONGIL","61762","22.17","2.5","0","1"
"2019/01/05 06:50:00","LONGIL","61762","22.14","2.48","0","1"
"2019/01/05 06:55:00","LONGIL","61762","22.12","2.47","-0.02","1"
"2019/01/05 07:00:00","LONGIL","61762","18.38","2.13","-0.02","1"
"2019/01/05 07:05:00","LONGIL","61762","12.11","1.41","0","1"
"2019/01/05 07:10:00","LONGIL","61762","21.33","1.22","-11.05","1"
"2019/01/05 07:15:00","LONGIL","61762","12.31","1.46","0","1"
"2019/01/05 07:20:00","LONGIL","61762","12.39","1.5","-0.02","1"
"2019/01/05 07:25:00","LONGIL","61762","12.38","1.51","-0.02","1"
"2019/01/05 07:30:00","LONGIL","61762","21.21","2.63","-0.02","1"
"2019/01/05 07:35:00","LONGIL","61762","29.86","3.62","-0.02","1"
"2019/01/05 07:40:00","LONGIL","61762","25.1","3.06","0","1"
"2019/01/05 07:45:00","LONGIL","61762","22.47","2.34","-3.77","1"
"2019/01/05 07:50:00","LONGIL","61762","22.49","1.57","-10.03","1"
"2019/01/05 07:55:00","LONGIL","61762","26.79","1.76","-12.83","1"
"2019/01/05 08:00:00","LONGIL","61762","18.43","2.21","0","1"
"2019/01/05 08:05:00","LONGIL","61762","21.74","2.43","0","1"
"2019/01/05 08:10:00","LONGIL","61762","22.15","2.56","0","1"
"2019/01/05 08:15:00","LONGIL","61762","22.22","2.64","0","1"
"2019/01/05 08:20:00","LONGIL","61762","22.66","2.69","0","1"
"2019/01/05 08:25:00","LONGIL","61762","23.39","2.76","0","1"
"2019/01/05 08:30:00","LONGIL","61762","22.66","2.69","0","1"
"2019/01/05 08:35:00","LONGIL","61762","22.5","2.73","0","1"
"2019/01/05 08:40:00","LONGIL","61762","22.66","2.73","0","1"
"2019/01/05 08:45:00","LONGIL","61762","23.43","2.79","0","1"
"2019/01/05 08:50:00","LONGIL","61762","26.17","3.11","0","1"
"2019/01/05 08:55:00","LONGIL","61762","26.69","3.13","0","1"
"2019/01/05 09:00:00","LONGIL","61762","25.61","3.09","0","1"
"2019/01/05 09:05:00","LONGIL","61762","22.63","2.76","0","1"
"2019/01/05 09:10:00","LONGIL","61762","22.65","2.68","-0.84","1"
"2019/01/05 09:15:00","LONGIL","61762","22.08","2.7","-0.26","1"
"2019/01/05 09:20:00","LONGIL","61762","22.43","2.44","-2.95","1"
"2019/01/05 09:25:00","LONGIL","61762","22.73","2.9","0","1"
"2019/01/05 09:30:00","LONGIL","61762","26.75","3.29","0","1"
"2019/01/05 09:35:00","LONGIL","61762","28.9","3.48","0","1"
"2019/01/05 09:40:00","LONGIL","61762","29.85","3.53","0","1"
"2019/01/05 09:45:00","LONGIL","61762","28.15","3.41","0","1"
"2019/01/05 09:50:00","LONGIL","61762","27.6","3.41","0","1"
"2019/01/05 09:55:00","LONGIL","61762","28.33","3.52","0","1"
"2019/01/05 10:00:00","LONGIL","61762","27.32","3.4","0","1"
"2019/01/05 10:05:00","LONGIL","61762","19.77","2.44","0","1"
"2019/01/05 10:10:00","LONGIL","61762","20.57","2.57","0","1"
"2019/01/05 10:15:00","LONGIL","61762","20.55","2.57","0","1"
"2019/01/05 10:20:00","LONGIL","61762","24.96","3.1","0","1"
"2019/01/05 10:25:00","LONGIL","61762","25.18","3.11","0","1"
"2019/01/05 10:30:00","LONGIL","61762","25.7","3.19","0","1"
"2019/01/05 10:35:00","LONGIL","61762","27.65","3.42","0","1"
"2019/01/05 10:40:00","LONGIL","61762","27.81","3.42","0","1"
"2019/01/05 10:45:00","LONGIL","61762","26.75","3.33","0","1"
"2019/01/05 10:50:00","LONGIL","61762","26.75","3.37","0","1"
"2019/01/05 10:55:00","LONGIL","61762","26.75","3.39","0","1"
"2019/01/05 11:00:00","LONGIL","61762","26.49","3.29","0","1"
"2019/01/05 11:05:00","LONGIL","61762","27.17","3.31","0","1"
"2019/01/05 11:10:00","LONGIL","61762","25.99","1.46","-14.06","1"
"2019/01/05 11:15:00","LONGIL","61762","26.43","2.28","-7.85","1"
"2019/01/05 11:20:00","LONGIL","61762","27.01","3.32","0","1"
"2019/01/05 11:25:00","LONGIL","61762","25.93","3.2","0","1"
"2019/01/05 11:30:00","LONGIL","61762","25.91","3.17","-0.58","1"
"2019/01/05 11:35:00","LONGIL","61762","27.01","3.32","0","1"
"2019/01/05 11:40:00","LONGIL","61762","25.6","3.18","0","1"
"2019/01/05 11:45:00","LONGIL","61762","27.01","3.32","0","1"
"2019/01/05 11:50:00","LONGIL","61762","25.52","2.81","-2.94","1"
"2019/01/05 11:55:00","LONGIL","61762","25.62","2.05","-8.92","1"
"2019/01/05 12:00:00","LONGIL","61762","25.07","3.1","0","1"
"2019/01/05 12:05:00","LONGIL","61762","26.66","3.25","0","1"
"2019/01/05 12:10:00","LONGIL","61762","27.35","3.36","0","1"
"2019/01/05 12:15:00","LONGIL","61762","29.31","3.56","0","1"
"2019/01/05 12:20:00","LONGIL","61762","29.8","3.57","0","1"
"2019/01/05 12:25:00","LONGIL","61762","29.84","3.57","0","1"
"2019/01/05 12:30:00","LONGIL","61762","29.48","3.58","0","1"
"2019/01/05 12:35:00","LONGIL","61762","27.8","2.74","-5.46","1"
"2019/01/05 12:40:00","LONGIL","61762","27.13","2.03","-10.68","1"
"2019/01/05 12:45:00","LONGIL","61762","26.86","2.38","-7.74","1"
"2019/01/05 12:50:00","LONGIL","61762","28.58","3.55","0","1"
"2019/01/05 12:55:00","LONGIL","61762","26.66","3.36","0","1"
"2019/01/05 13:00:00","LONGIL","61762","25.44","3.22","0","1"
"2019/01/05 13:05:00","LONGIL","61762","24.91","3.19","-0.05","1"
"2019/01/05 13:10:00","LONGIL","61762","25.62","3.25","-0.14","1"
"2019/01/05 13:15:00","LONGIL","61762","27.24","3.41","0","1"
"2019/01/05 13:20:00","LONGIL","61762","28.64","3.52","0","1"
"2019/01/05 13:25:00","LONGIL","61762","29.69","3.67","0","1"
"2019/01/05 13:30:00","LONGIL","61762","27.73","3.47","0","1"
"2019/01/05 13:35:00","LONGIL","61762","25.47","3.22","0","1"
"2019/01/05 13:40:00","LONGIL","61762","24.89","3.15","0","1"
"2019/01/05 13:45:00","LONGIL","61762","24.87","3.17","0","1"
"2019/01/05 13:50:00","LONGIL","61762","24.35","3.1","0","1"
"2019/01/05 13:55:00","LONGIL","61762","24.38","3.13","0","1"
"2019/01/05 14:00:00","LONGIL","61762","24.63","3.08","0","1"
"2019/01/05 14:05:00","LONGIL","61762","25","3.07","0","1"
"2019/01/05 14:10:00","LONGIL","61762","26.1","3.17","0","1"
"2019/01/05 14:15:00","LONGIL","61762","26.42","3.22","0","1"
"2019/01/05 14:20:00","LONGIL","61762","25.56","3.14","0","1"
"2019/01/05 14:25:00","LONGIL","61762","25.58","3.18","0","1"
"2019/01/05 14:30:00","LONGIL","61762","25.35","3.13","0","1"
"2019/01/05 14:35:00","LONGIL","61762","24.83","3.02","-0.06","1"
"2019/01/05 14:40:00","LONGIL","61762","24.97","2.77","-2.38","1"
"2019/01/05 14:45:00","LONGIL","61762","25.32","3.11","0","1"
"2019/01/05 14:50:00","LONGIL","61762","26.1","3.23","0","1"
"2019/01/05 14:55:00","LONGIL","61762","26.96","3.29","0","1"
"2019/01/05 15:00:00","LONGIL","61762","26.94","3.29","0","1"
"2019/01/05 15:05:00","LONGIL","61762","25.85","3.03","-1.17","1"
"2019/01/05 15:10:00","LONGIL","61762","25.46","2.67","-3.86","1"
"2019/01/05 15:15:00","LONGIL","61762","24.28","2.73","-2.45","1"
